net,sta,loc,chan,year,revstat,evid,rstat_ohe,file,pref_nslc
UW,JCW,,EHZ,2024,automatic,uw62017242,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2024/uw62017242.tgz,True
UW,JCW,,EHZ,2024,automatic,uw62038316,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2024/uw62038316.tgz,True
UW,JCW,,EHZ,2024,automatic,uw62042451,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2024/uw62042451.tgz,True
UW,JCW,,EHZ,2024,automatic,uw62017652,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2024/uw62017652.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61940602,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61940602.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61958071,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61958071.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61938222,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61938222.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61965641,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61965641.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61938787,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61938787.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61916917,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61916917.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61928807,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61928807.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61936556,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61936556.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61944311,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61944311.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61953862,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61953862.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61927067,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61927067.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61916907,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61916907.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61954101,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61954101.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61971021,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61971021.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61965646,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61965646.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61943037,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61943037.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61941392,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61941392.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61953621,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61953621.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61918807,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61918807.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61947442,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61947442.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61932342,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61932342.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61916791,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61916791.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61941587,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61941587.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61945642,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61945642.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61937972,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61937972.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61929966,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61929966.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61971676,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61971676.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61956746,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61956746.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61942861,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61942861.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61957101,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61957101.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61964861,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61964861.tgz,True
UW,JCW,,EHZ,2023,automatic,uw61937357,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.JCW..EHZ/automatic/2023/uw61937357.tgz,True
