,event_id,etype,lat,lon,depth,zerr,herr,prefor_time,mag,magtype,offset_km,CAT0,CAT1,CAT2,time_fixed,epi_fixed,depth_fixed,herr_large,zerr_large,terr_large,low_phase_count,closest_sta_too_far,too_few_sta,WC
uw62017652,quakeml:uw.anss.org/Event/UW/62017652,lf,48.74433333333333,-121.83433333333336,-750.0,4230.0,950.0,2024-07-18 01:47:47.440,1.21,Ml,3.581947625334824,True,True,True,False,False,False,False,False,False,True,False,False,False
uw62017692,quakeml:uw.anss.org/Event/UW/62017692,lf,48.754,-121.84566666666666,-690.0,1110.0,630.0,2024-07-18 08:10:00.540,1.64,Ml,3.0903592368263104,True,True,True,False,False,False,False,False,False,True,False,False,False
uw62026086,quakeml:uw.anss.org/Event/UW/62026086,lf,48.78933333333333,-121.82733333333334,-380.0,4030.0,1750.0,2024-07-19 10:44:26.200,1.5,Ml,1.8088784302865129,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62026491,quakeml:uw.anss.org/Event/UW/62026491,su,48.8008,-121.9201,-1553.29,,,2024-07-20 08:52:33.610,-5.0,Mh,8.08628462101463,True,True,True,False,False,True,True,True,False,True,False,True,False
uw62026781,quakeml:uw.anss.org/Event/UW/62026781,lf,48.74066666666667,-121.851,80.0,3000.0,920.0,2024-07-21 07:36:43.100,1.12,Ml,4.504911260171466,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62027116,quakeml:uw.anss.org/Event/UW/62027116,lf,48.7675,-121.84016666666668,-680.0,2310.0,990.0,2024-07-21 22:28:14.230,1.51,Ml,1.854468106198144,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62027401,quakeml:uw.anss.org/Event/UW/62027401,lf,48.859,-121.90216666666667,8340.0,1480.0,790.0,2024-07-22 21:35:12.730,1.45,Ml,11.269350928226356,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62027751,quakeml:uw.anss.org/Event/UW/62027751,su,48.746833333333335,-121.84083333333334,-698.894,2120.0,810.0,2024-07-24 03:43:56.910,-5.0,Mh,3.5307652464736248,True,True,True,False,False,True,False,False,False,False,False,False,True
uw62020652,quakeml:uw.anss.org/Event/UW/62020652,lf,48.756166666666665,-121.8435,60.0,3570.0,1690.0,2024-07-26 00:25:39.290,1.35,Ml,2.8057475472983353,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62020992,quakeml:uw.anss.org/Event/UW/62020992,lf,48.73833333333333,-121.85033333333334,-770.0,2010.0,750.0,2024-07-26 20:17:24.620,1.27,Ml,4.6983384402464585,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62021127,quakeml:uw.anss.org/Event/UW/62021127,lf,48.752,-121.83583333333333,-650.0,2300.0,770.0,2024-07-27 08:18:16.430,1.0,Ml,2.8505215501855794,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62021487,quakeml:uw.anss.org/Event/UW/62021487,lf,48.74,-121.85433333333332,-800.0,1220.0,350.0,2024-07-28 16:26:21.720,1.39,Ml,4.704073965364325,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62021677,quakeml:uw.anss.org/Event/UW/62021677,lf,48.74483333333333,-121.84316666666666,-80.0,1910.0,710.0,2024-07-29 07:06:06.970,1.37,Ml,3.808705320066338,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62022022,quakeml:uw.anss.org/Event/UW/62022022,lf,48.76583333333333,-121.81183333333334,-700.0,1680.0,600.0,2024-07-30 07:08:22.730,1.24,Ml,1.0409054582590376,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62022057,quakeml:uw.anss.org/Event/UW/62022057,su,48.8008,-121.9201,-1590.58,,,2024-07-30 12:49:44.650,-5.0,Mh,8.08628462101463,True,True,True,False,False,True,True,True,False,True,False,True,False
uw62030321,quakeml:uw.anss.org/Event/UW/62030321,lf,48.73733333333333,-121.851,-800.0,2440.0,970.0,2024-07-31 01:51:31.710,1.27,Ml,4.818829749102117,True,True,True,False,False,False,False,False,False,True,False,False,False
uw62030431,quakeml:uw.anss.org/Event/UW/62030431,lf,48.7465,-121.8495,-200.0,2150.0,710.0,2024-07-31 14:22:53.000,1.26,Ml,3.911596623935961,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62030706,quakeml:uw.anss.org/Event/UW/62030706,lf,48.7655,-121.803,-700.0,4340.0,1540.0,2024-08-01 07:05:24.720,1.41,Ml,1.4438478285084757,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62030796,quakeml:uw.anss.org/Event/UW/62030796,su,48.8008,-121.9201,-1590.58,,,2024-08-01 09:39:40.430,-5.0,Mh,8.08628462101463,True,True,True,False,False,True,True,True,False,True,False,True,False
uw62031041,quakeml:uw.anss.org/Event/UW/62031041,lf,48.74183333333333,-121.85250000000002,-800.0,2580.0,860.0,2024-08-02 00:37:08.640,-5.0,Mh,4.460015956198477,True,True,True,False,False,False,False,False,False,True,False,False,False
uw62031731,quakeml:uw.anss.org/Event/UW/62031731,lf,48.790166666666664,-121.83516666666668,-810.0,8030.0,3550.0,2024-08-03 06:50:56.820,0.85,Ml,2.183593723559643,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62032596,quakeml:uw.anss.org/Event/UW/62032596,lf,48.746833333333335,-121.829,-810.0,1360.0,540.0,2024-08-05 16:55:43.300,1.56,Ml,3.1958181710501345,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62032771,quakeml:uw.anss.org/Event/UW/62032771,lf,48.7515,-121.83133333333332,-260.0,2330.0,750.0,2024-08-06 06:32:40.050,0.98,Ml,2.7594504407081955,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62033171,quakeml:uw.anss.org/Event/UW/62033171,lf,48.7545,-121.84466666666668,-700.0,3290.0,1470.0,2024-08-07 03:03:57.190,1.53,Ml,2.999894784741716,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62033951,quakeml:uw.anss.org/Event/UW/62033951,su,48.8008,-121.9201,-1590.58,,,2024-08-09 07:26:49.340,-5.0,Mh,8.08628462101463,True,True,True,False,False,True,True,True,False,True,False,True,False
uw62034471,quakeml:uw.anss.org/Event/UW/62034471,su,48.8008,-121.9201,-748.76,,,2024-08-10 10:11:42.110,-5.0,Mh,8.08628462101463,True,True,True,False,False,True,True,True,False,False,False,False,False
uw62034766,quakeml:uw.anss.org/Event/UW/62034766,lf,48.7745,-121.86416666666668,-660.0,1740.0,610.0,2024-08-11 17:00:36.750,1.55,Ml,3.441881574898213,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62034956,quakeml:uw.anss.org/Event/UW/62034956,lf,48.79866666666667,-121.82266666666666,1950.0,2410.0,2760.0,2024-08-12 08:12:12.590,1.07,Ml,2.717016143306869,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62035066,quakeml:uw.anss.org/Event/UW/62035066,px,49.066,-122.16516666666666,-660.0,31610.0,2190.0,2024-08-12 17:43:16.390,1.02,Ml,41.19706087916109,False,False,False,False,False,True,False,True,False,False,False,False,False
uw62035161,quakeml:uw.anss.org/Event/UW/62035161,su,48.8008,-121.9201,-1266.51333333333,,,2024-08-12 20:40:56.840,-5.0,Mh,8.08628462101463,True,True,True,False,False,True,True,True,False,True,False,True,False
uw62027632,quakeml:uw.anss.org/Event/UW/62027632,su,48.8008,-121.9201,-748.76,,,2024-08-14 08:55:20.740,-5.0,Mh,8.08628462101463,True,True,True,False,False,True,True,True,False,False,False,False,False
uw62028137,quakeml:uw.anss.org/Event/UW/62028137,lf,48.786833333333334,-121.83499999999998,-710.0,6760.0,3130.0,2024-08-15 18:11:15.020,1.49,Ml,1.8926391169965553,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62036681,quakeml:uw.anss.org/Event/UW/62036681,lf,48.7405,-121.852,-820.0,1420.0,510.0,2024-08-16 22:08:11.520,1.14,Ml,4.560998548479414,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62036781,quakeml:uw.anss.org/Event/UW/62036781,eq,48.660833333333336,-122.02416666666667,3440.0,20590.0,500.0,2024-08-17 06:40:58.940,1.04,Ml,19.756732327453445,True,True,True,False,False,True,False,True,False,False,False,False,False
uw62036811,quakeml:uw.anss.org/Event/UW/62036811,lf,48.773833333333336,-121.83966666666667,-620.0,2180.0,890.0,2024-08-17 08:52:57.540,1.39,Ml,1.6481149786699298,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62037421,quakeml:uw.anss.org/Event/UW/62037421,eq,48.6555,-122.01383333333334,1310.0,660.0,270.0,2024-08-18 01:34:13.480,2.61,Ml,19.57667638717947,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62038316,quakeml:uw.anss.org/Event/UW/62038316,eq,48.659666666666666,-122.02283333333332,240.0,550.0,230.0,2024-08-19 10:52:03.660,1.25,Ml,19.765348635313533,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62039171,quakeml:uw.anss.org/Event/UW/62039171,lf,48.7695,-121.80733333333332,-670.0,3160.0,1270.0,2024-08-21 14:08:28.000,1.5,Ml,0.9121454909641066,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62039841,quakeml:uw.anss.org/Event/UW/62039841,lf,48.769666666666666,-121.8305,-160.0,3110.0,1790.0,2024-08-23 04:29:16.800,1.12,Ml,1.113078840418661,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62039881,quakeml:uw.anss.org/Event/UW/62039881,lf,48.76616666666666,-121.8115,4060.0,31610.0,440.0,2024-08-23 05:57:04.410,1.22,Ml,1.0164775840764595,True,True,True,False,False,True,False,True,False,False,False,False,False
uw62040276,quakeml:uw.anss.org/Event/UW/62040276,su,48.8008,-121.9201,-1590.58,,,2024-08-24 06:03:07.070,-5.0,Mh,8.08628462101463,True,True,True,False,False,True,True,True,False,True,False,True,False
uw62040401,quakeml:uw.anss.org/Event/UW/62040401,lf,48.765,-121.8615,-700.0,1590.0,830.0,2024-08-25 03:03:38.380,1.36,Ml,3.4143038490293276,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62041081,quakeml:uw.anss.org/Event/UW/62041081,lf,48.80233333333334,-121.7955,3390.0,9600.0,390.0,2024-08-27 03:19:04.680,1.52,Ml,3.4795023421402957,True,True,True,False,False,True,False,False,False,False,False,False,True
uw62041616,quakeml:uw.anss.org/Event/UW/62041616,su,48.8008,-121.9201,-1590.58,,,2024-08-28 09:00:04.290,-5.0,Mh,8.08628462101463,True,True,True,False,False,True,True,True,False,True,False,True,False
uw62041881,quakeml:uw.anss.org/Event/UW/62041881,lf,48.758,-121.785,-700.0,5660.0,2060.0,2024-08-29 07:39:31.870,1.56,Ml,2.989421373297744,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62042451,quakeml:uw.anss.org/Event/UW/62042451,lf,48.777,-121.81166666666668,-110.0,1160.0,580.0,2024-08-31 12:04:41.270,1.47,Ml,0.4916377754923701,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62042596,quakeml:uw.anss.org/Event/UW/62042596,lf,48.757,-121.81816666666668,-680.0,1990.0,790.0,2024-09-01 05:00:42.020,1.21,Ml,1.9472894381792876,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62042776,quakeml:uw.anss.org/Event/UW/62042776,lf,48.78,-121.777,-660.0,3510.0,1760.0,2024-09-02 02:05:16.460,1.54,Ml,3.0086541249819025,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62043231,quakeml:uw.anss.org/Event/UW/62043231,lf,48.83883333333333,-121.88883333333334,4880.0,1270.0,720.0,2024-09-03 15:18:37.160,1.57,Ml,8.871311309129307,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62043736,quakeml:uw.anss.org/Event/UW/62043736,lf,48.797666666666665,-121.84616666666663,-700.0,1690.0,730.0,2024-09-05 05:06:09.840,1.34,Ml,3.3377496172508905,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62044186,quakeml:uw.anss.org/Event/UW/62044186,lf,48.75933333333333,-121.83233333333334,-680.0,2490.0,930.0,2024-09-07 14:22:34.520,1.09,Ml,2.0185885104338124,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62044371,quakeml:uw.anss.org/Event/UW/62044371,lf,48.744166666666665,-121.82966666666668,-700.0,3650.0,1500.0,2024-09-08 07:55:23.020,1.44,Ml,3.494674470042517,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62044871,quakeml:uw.anss.org/Event/UW/62044871,su,48.8008,-121.9201,-1590.58,,,2024-09-10 07:35:54.120,-5.0,Mh,8.08628462101463,True,True,True,False,False,True,True,True,False,True,False,True,False
uw62045106,quakeml:uw.anss.org/Event/UW/62045106,eq,48.682833333333335,-121.652,2750.0,320.0,410.0,2024-09-11 11:45:00.790,1.34,Ml,15.834683988435591,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62045406,quakeml:uw.anss.org/Event/UW/62045406,su,48.8008,-121.9201,-1590.58,,,2024-09-12 06:33:58.810,-5.0,Mh,8.08628462101463,True,True,True,False,False,True,True,True,False,True,False,True,False
uw62037542,quakeml:uw.anss.org/Event/UW/62037542,su,48.769,-121.82333333333332,-700.0,3550.0,1100.0,2024-09-13 07:15:28.730,-5.0,Mh,0.7590137549892183,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62048341,quakeml:uw.anss.org/Event/UW/62048341,lf,48.774,-121.84066666666666,-700.0,1400.0,690.0,2024-09-21 06:45:52.430,1.24,Ml,1.7206265384900723,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62048931,quakeml:uw.anss.org/Event/UW/62048931,lf,48.7425,-121.84316666666666,-820.0,1210.0,640.0,2024-09-22 20:59:38.120,1.59,Ml,4.035548771234252,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62049551,quakeml:uw.anss.org/Event/UW/62049551,lf,48.7445,-121.84516666666669,-660.0,3030.0,1200.0,2024-09-24 08:20:41.140,1.31,Ml,3.915588848478427,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62049821,quakeml:uw.anss.org/Event/UW/62049821,lf,48.8535,-121.93216666666666,-510.0,1330.0,1550.0,2024-09-25 16:37:17.460,1.5,Ml,12.167344275589484,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62050116,quakeml:uw.anss.org/Event/UW/62050116,lf,48.784166666666664,-121.92533333333331,-310.0,2860.0,2020.0,2024-09-26 15:39:17.210,1.39,Ml,7.996206550708411,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62042352,quakeml:uw.anss.org/Event/UW/62042352,lf,48.755,-121.8475,-500.0,2310.0,930.0,2024-09-29 04:00:09.330,1.4,Ml,3.1039409205433715,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62043412,quakeml:uw.anss.org/Event/UW/62043412,su,48.8008,-121.9201,-1590.58,,,2024-10-03 12:42:45.440,-5.0,Mh,8.08628462101463,True,True,True,False,False,True,True,True,False,True,False,True,False
uw62043527,quakeml:uw.anss.org/Event/UW/62043527,px,49.09016666666667,-122.09633333333336,-810.0,31610.0,3760.0,2024-10-03 21:39:17.900,0.8,Md,40.59515384707542,False,False,False,False,False,True,False,True,False,True,False,False,False
uw62043717,quakeml:uw.anss.org/Event/UW/62043717,lf,48.741,-121.84666666666666,250.0,4440.0,1920.0,2024-10-04 17:02:43.460,1.35,Ml,4.306195834196812,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62052801,quakeml:uw.anss.org/Event/UW/62052801,px,49.08016666666666,-122.13566666666668,-660.0,31610.0,2500.0,2024-10-07 19:04:52.780,1.1,Ml,41.19084315034765,False,False,False,False,False,True,False,True,False,False,False,False,False
uw62053036,quakeml:uw.anss.org/Event/UW/62053036,px,49.095333333333336,-122.16133333333336,-680.0,31610.0,2070.0,2024-10-08 18:51:49.790,1.22,Ml,43.64361477120472,False,False,False,False,False,True,False,True,False,False,False,False,False
uw62053286,quakeml:uw.anss.org/Event/UW/62053286,su,48.79333333333334,-121.839,-960.0,31610.0,7190.0,2024-10-09 18:13:28.420,1.38,Ml,2.63386749783295,True,True,True,False,False,True,False,True,False,True,False,False,False
uw62045207,quakeml:uw.anss.org/Event/UW/62045207,su,48.74933333333333,-121.84733333333332,-800.0,31610.0,710.0,2024-10-10 17:43:20.790,1.18,Ml,3.5652091398300527,True,True,True,False,False,True,False,True,False,False,False,False,False
uw62045242,quakeml:uw.anss.org/Event/UW/62045242,eq,48.61216666666667,-121.95816666666668,440.0,530.0,220.0,2024-10-10 18:55:02.240,2.02,Ml,20.80673136418751,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62053576,quakeml:uw.anss.org/Event/UW/62053576,px,49.13616666666667,-122.12866666666667,-800.0,31610.0,1030.0,2024-10-11 00:40:04.670,1.37,Ml,46.202493164847546,False,False,False,False,False,True,False,True,False,False,False,False,False
uw62053776,quakeml:uw.anss.org/Event/UW/62053776,px,49.085166666666666,-122.00083333333332,-710.0,31610.0,1070.0,2024-10-11 23:18:01.850,0.86,Md,37.0595674728345,False,False,False,False,False,True,False,True,False,True,False,False,False
uw62053891,quakeml:uw.anss.org/Event/UW/62053891,su,48.777166666666666,-121.8485,-780.0,31610.0,530.0,2024-10-12 19:17:15.540,1.57,Ml,2.3128011809768525,True,True,True,False,False,True,False,True,False,False,False,False,False
uw62054111,quakeml:uw.anss.org/Event/UW/62054111,su,48.77633333333333,-121.88616666666668,4310.0,31610.0,3260.0,2024-10-14 01:18:14.820,1.21,Ml,5.058136193753316,True,True,True,False,False,True,False,True,False,False,False,False,False
uw62054441,quakeml:uw.anss.org/Event/UW/62054441,px,49.13366666666667,-122.16116666666667,-660.0,31610.0,1780.0,2024-10-15 22:39:19.820,1.51,Ml,47.18042084966024,False,False,False,False,False,True,False,True,False,False,False,False,False
uw62054486,quakeml:uw.anss.org/Event/UW/62054486,su,48.746833333333335,-121.83966666666667,-680.0,31610.0,810.0,2024-10-16 06:42:40.080,,,3.4895991514770897,True,True,True,False,False,True,False,True,False,False,False,False,False
uw62054636,quakeml:uw.anss.org/Event/UW/62054636,eq,48.5155,-122.03833333333333,6740.0,670.0,350.0,2024-10-16 17:39:47.690,1.11,Ml,33.06742673646099,False,False,False,False,False,False,False,False,False,False,False,False,True
uw62055021,quakeml:uw.anss.org/Event/UW/62055021,px,49.0585,-122.08716666666666,-680.0,31610.0,4990.0,2024-10-17 19:57:00.890,1.01,Ml,37.23627000198754,False,False,False,False,False,True,False,True,False,True,False,False,False
uw62055146,quakeml:uw.anss.org/Event/UW/62055146,px,49.12083333333333,-122.17616666666666,-680.0,31610.0,1450.0,2024-10-17 22:58:33.660,1.33,Ml,46.58791874723382,False,False,False,False,False,True,False,True,False,False,False,False,False
uw62055581,quakeml:uw.anss.org/Event/UW/62055581,su,48.76,-121.8155,-660.0,1360.0,710.0,2024-10-20 12:51:25.550,1.13,Ml,1.6172071307889544,True,True,True,False,False,False,False,False,False,False,False,False,True
uw62055756,quakeml:uw.anss.org/Event/UW/62055756,su,48.7515,-121.82583333333332,-680.0,31610.0,470.0,2024-10-21 09:40:34.610,1.5,Ml,2.634726969129066,True,True,True,False,False,True,False,True,False,False,False,False,False
uw62055951,quakeml:uw.anss.org/Event/UW/62055951,px,49.13016666666667,-122.14066666666668,-690.0,31610.0,2650.0,2024-10-22 00:50:46.840,1.16,Ml,46.0666927064421,False,False,False,False,False,True,False,True,False,False,False,False,False
uw62055956,quakeml:uw.anss.org/Event/UW/62055956,su,48.7685,-121.85833333333336,-680.0,31610.0,610.0,2024-10-22 06:48:45.120,1.04,Ml,3.0875258857179917,True,True,True,False,False,True,False,True,False,False,False,False,False
