evid,etype,selectflag,version,commid,remark,magid,magnitude,magtype,uncertainty,nobs,nsta,orid,auth,subsource,to_timestamp,lat,lon,depth,quality,wrms,erhor,sdep,erlat,erlon,bogusflag,fdepth,fepi,ftime,stt,stx,sty,stz,sxx,sxy,sxz,syy,syz,szz,maglarge,azilarge,diplarge,maginter,aziinter,dipinter,magsmall,azismall,dipsmall
61876121,px,1,3,,,3171158,0.84,d,0.10080083227048897,3,3,3203678,UW,Jiggle,2022-08-29 13:17:24.869999-07,49.13366666666667,-121.975,-1.1,0.5,0.04,1.01,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.01,192,0,0.49,,
61876216,lf,1,2,2080628,Mt. Baker,3171278,1.23,l,0.046648516420774166,8,4,3203743,UW,Jiggle,2022-08-29 20:47:53.33-07,48.781666666666666,-121.86383333333333,-0.57,0.5,0.25,1.08,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.08,164,0,0.48,,
61876681,lf,1,3,2080663,Mt. Baker,3171543,1.3900000000000001,l,0.05259845781694428,13,4,3203888,UW,Jiggle,2022-08-31 13:22:43.68-07,48.78966666666667,-121.86733333333333,-0.78,0.5,0.04,2.25,2.61,,,0,n,n,n,,,,,,,,,,,3.44,336,49,0.54,130,37,0.25,,
61868337,px,1,3,2085883,Canada blast,3193643,1.25,l,0.07848408627574366,13,7,3217333,UW,Jiggle,2022-09-02 14:31:45.52-07,49.11216666666667,-122.1395,-0.68,0.5,0.16,0.79,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,0.79,174,0,0.49,,
61868542,lf,1,3,2080813,Mt. Baker,3193798,1.6,l,0.05264853653246249,13,5,3217433,UW,Jiggle,2022-09-02 23:26:04.709999-07,48.814,-121.8495,-0.82,0.25,0.84,12.41,9.7,,,0,n,n,n,,,,,,,,,,,15.75,332,38,4.04,141,51,1.21,,
61869422,lf,1,2,2081003,Mt. Baker,3173078,1.3,l,0.08057430169705726,12,4,3204818,UW,Jiggle,2022-09-07 07:56:40.82-07,48.7625,-121.8535,-0.25,0.5,0.27,2.65,6.57,,,0,n,n,n,,,,,,,,,,,7.08,337,68,1.13,204,15,0.88,,
61869727,lf,1,2,2081048,Mt. Baker,3173243,1.47,l,0.1423461277366328,10,4,3204928,UW,Jiggle,2022-09-08 11:03:29.08-07,48.79233333333333,-121.80466666666666,0.12,0.75,0.11,2.59,1.7,,,0,n,n,n,,,,,,,,,,,3.1,16,33,0.83,226,52,0.37,,
61879051,px,1,2,,,3173608,0.77,l,0.27486230334660666,6,4,3205153,UW,Jiggle,2022-09-09 12:57:15.189999-07,48.55,-121.97833333333334,-0.6,0.5,0.23,1.25,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.25,176,0,0.65,,
61879141,px,1,2,2081433,Canada blast,3174588,1.03,l,0.08991331060859731,9,4,3205783,UW,Jiggle,2022-09-09 17:10:30.62-07,49.092166666666664,-122.14433333333334,-0.7,0.5,0.28,1.58,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.58,179,0,0.73,,
61879276,px,1,2,2087753,Canada blast,3202773,1.31,l,0.10737023321661399,15,7,3222948,UW,Jiggle,2022-09-10 12:09:03.849998-07,49.12266666666667,-122.12166666666667,-0.7,0.5,0.22,1.38,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.38,172,0,0.64,,
61879371,lf,1,2,2081113,Mt. Baker,3173658,1.19,l,0.09145123253673271,16,6,3205183,UW,Jiggle,2022-09-11 02:08:46.299999-07,48.783833333333334,-121.821,-0.7,0.5,0.44,1.32,2.63,,,0,n,n,n,,,,,,,,,,,2.94,332,63,1.19,150,26,0.65,,
61879811,lf,1,2,2081243,Mt. Baker,3173888,1.61,l,0.10700404467054125,14,4,3205343,UW,Jiggle,2022-09-12 20:21:27.77-07,48.788666666666664,-121.832,4.33,0.5,0.06,0.5,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,0.5,176,0,0.3,,
61880326,px,1,2,,,3174188,1.07,l,0.1431284823233404,8,4,3205548,UW,Jiggle,2022-09-14 12:29:28.54-07,48.51116666666667,-121.97116666666666,-0.81,0.5,0.23,0.75,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,0.75,189,0,0.52,,
61880396,px,1,2,2081358,Canada blast,3174293,1.41,l,0.10900884041181391,15,7,3205613,UW,Jiggle,2022-09-14 16:27:37.13-07,49.13666666666666,-122.13316666666667,-0.7,0.5,0.3,1.67,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.67,153,0,0.95,,
61880561,px,1,2,,,3174383,0.88,l,0.16062017796113237,7,3,3205668,UW,Jiggle,2022-09-15 11:59:21.289997-07,48.508833333333335,-121.9685,-0.6,0.5,0.32,1.09,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.09,189,0,0.69,,
61881046,lf,1,2,2081573,Mt. Baker,3175113,1.6300000000000001,l,0.17794845584944774,29,10,3206153,UW,Jiggle,2022-09-17 00:16:56.42-07,48.771,-121.72766666666666,3.49,0.5,0.27,1.11,19.69,,,0,y,n,n,,,,,,,,,,,19.69,76,88,1.11,118,0,0.47,,
61881876,px,1,2,2081723,Canada blast,3175538,0.9500000000000001,l,0.004926640936975146,5,3,3206443,UW,Jiggle,2022-09-20 10:13:02.43-07,49.078833333333336,-122.11033333333333,-0.7,0.5,0.26,2.09,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,2.09,285,0,1.09,,
61882246,px,1,2,2081813,Canada blast,3175718,1.42,l,0.1796504135438265,10,5,3206573,UW,Jiggle,2022-09-21 12:08:09.669998-07,49.092166666666664,-122.10983333333333,-0.69,0.5,0.24,1.26,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.26,220,0,0.75,,
61874202,px,1,2,2082073,Canada blast,3176778,1.36,l,0.25123918884678687,5,3,3207218,UW,Jiggle,2022-09-23 12:41:41.78-07,49.117666666666665,-122.14733333333334,-0.68,0.5,0.1,1.04,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.04,208,0,0.68,,
61874427,eq,1,2,,,3176528,0.86,l,0.10361910986200484,12,7,3207063,UW,Jiggle,2022-09-24 08:31:36.83-07,48.485,-121.71683333333333,8.33,1,0.12,0.39,0.73,,,0,n,n,n,,,,,,,,,,,0.81,104,63,0.4,226,14,0.29,,
61883551,eq,0,0,,,426116,1.88,d,0.939999998,3,3,1824061,UW,RT1,2022-09-25 00:48:09.759998-07,48.49700164794922,-121.70050048828125,-0.7799999713897705,0,0.370000005,0.74000001,2.31999993,,,0,n,,,,,,,,,,,,,2.32999992,275,84,0.74000001,59,4,0.449999988,,
61874612,eq,1,1,,,3176213,1.82,l,0.1465836770569986,27,10,3206873,UW,Jiggle,2022-09-25 00:48:09.939999-07,48.48133333333333,-121.71683333333333,9.2,1,0.11,0.29,0.67,,,0,n,n,n,,,,,,,,,,,0.69,56,76,0.29,207,12,0.26,,
61874742,lf,1,2,2081903,Mt. Baker,3176193,1.44,l,0.13224888950612068,10,6,3206863,UW,Jiggle,2022-09-25 21:35:20.969997-07,48.865,-121.793,2.07,0.75,0.24,1.86,1.44,,,0,n,n,n,,,,,,,,,,,2.35,2,37,0.83,136,41,0.54,,
61875027,eq,1,2,,,3176418,0.66,l,0.029181186036442597,6,4,3207003,UW,Jiggle,2022-09-26 18:15:34.22-07,48.48233333333334,-121.715,7.32,1,0.05,0.39,1.12,,,0,n,n,n,,,,,,,,,,,1.14,75,81,0.39,205,5,0.19,,
61884226,px,1,3,2082118,Canada blast,3176878,1.01,d,0.15078305289837468,3,3,3207288,UW,Jiggle,2022-09-27 13:06:20.419998-07,49.13466666666667,-122.1195,-0.64,0.5,0.22,4.87,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,4.87,305,0,1.83,,
61884231,px,1,2,2082123,Canada blast,3176883,1.3800000000000001,l,0.1338124782357999,11,5,3207293,UW,Jiggle,2022-09-27 13:09:30-07,49.11033333333334,-122.12866666666666,-0.55,0.5,0.23,1.44,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.44,227,0,1.12,,
61875892,lf,1,2,2082803,Mt. Baker,3179723,1.4000000000000001,l,0.09006366039505509,16,7,3209113,UW,Jiggle,2022-09-29 23:02:17.41-07,48.791666666666664,-121.8205,-0.71,0.5,0.64,2.28,4.43,,,0,n,n,n,,,,,,,,,,,4.63,41,72,2.29,146,4,1.42,,
61876177,eq,1,2,,,3177688,0.97,l,0.18148228436421776,14,6,3207893,UW,Jiggle,2022-10-01 09:27:43.26-07,48.53183333333333,-122.07333333333334,7.96,1,0.06,0.34,0.48,,,0,n,n,n,,,,,,,,,,,0.48,274,84,0.34,68,5,0.26,,
61876372,eq,1,3,,,3177243,2.11,l,0.20363641809150934,43,16,3207558,UW,Jiggle,2022-10-02 05:47:04.469997-07,48.818666666666665,-122.168,-0.41,1,0.28,0.49,1.36,,,0,n,n,n,,,,,,,,,,,1.38,296,78,0.49,34,1,0.38,,
61885311,eq,0,4,,,427216,1.9452037811279297,l,0.351967990398407,29,15,1825821,UW,RT1,2022-10-02 05:47:04.540001-07,48.836334228515625,-122.1643295288086,-0.4699999988079071,0,0.349999994,0.49000001,1.23000002,,,0,n,,,,,,,,,,,,,1.25999999,35,76,0.49000001,286,4,0.389999986,,
61876392,lf,1,2,2082238,Mt. Baker,3177223,1.17,l,0.07333239799114044,11,5,3207528,UW,Jiggle,2022-10-02 07:14:57.16-07,48.76133333333333,-121.82883333333334,-0.71,0.75,0.33,0.88,2.11,,,0,n,n,n,,,,,,,,,,,2.29,334,67,0.77,180,20,0.68,,
61877007,eq,1,2,,,3178993,0.79,l,0.03257883245983173,8,4,3208668,UW,Jiggle,2022-10-05 07:51:10.959999-07,48.4815,-121.72016666666667,7.1,1,0.08,0.43,1.59,,,0,n,n,n,,,,,,,,,,,1.6,135,84,0.43,20,2,0.25,,
61877022,eq,1,2,,,3179003,1.3800000000000001,l,0.11191572891710533,17,7,3208673,UW,Jiggle,2022-10-05 08:25:03.09-07,48.480333333333334,-121.719,8.67,1,0.1,0.39,0.96,,,0,n,n,n,,,,,,,,,,,0.97,108,80,0.39,20,0,0.25,,
61877282,lf,1,2,2082523,Mt. Baker,3178448,1.49,l,0.10708041952086544,22,7,3208318,UW,Jiggle,2022-10-05 20:17:37.06-07,48.741166666666665,-121.81866666666667,4.57,0.5,0.06,0.5,7.27,,,0,y,n,n,,,,,,,,,,,7.27,342,87,0.5,158,2,0.22,,
61877912,lf,1,2,2082653,Mt. Baker,3179118,1.28,l,0.07263798961860901,14,6,3208738,UW,Jiggle,2022-10-09 03:07:43.84-07,48.76983333333333,-121.766,3.32,0.5,1.24,4.55,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,4.55,151,0,2.56,,
61878372,px,1,2,2082873,Canada blast,3179903,1.06,l,0.05013141791268527,7,3,3209238,UW,Jiggle,2022-10-11 15:18:01.48-07,49.091166666666666,-122.13733333333333,-0.68,0.5,0.06,1.37,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.37,182,0,0.57,,
61878937,px,1,2,2082963,Canada blast,3180468,0.99,l,0.056436014022814396,10,4,3209558,UW,Jiggle,2022-10-14 16:10:36.27-07,49.0675,-122.04383333333334,-0.7,0.25,0.31,13.54,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,13.54,163,0,1.31,,
61888446,px,1,2,2083633,Canada blast,3183233,0.98,l,0.1069899759077299,8,3,3211313,UW,Jiggle,2022-10-17 16:27:03.759998-07,49.08433333333333,-122.14383333333333,-0.81,0.5,0.11,2.44,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,2.44,186,0,1.01,,
61888711,lf,1,2,2083033,Mt. Baker,3180738,1.46,l,0.12327877632512951,15,5,3209733,UW,Jiggle,2022-10-18 18:08:51.269998-07,48.7915,-121.84666666666666,-0.77,0.5,0.37,4.68,5.98,,,0,n,n,n,,,,,,,,,,,7.6,341,51,1.32,137,35,0.89,,
61889131,px,1,3,2083163,Canada blast,3181208,0.91,d,0.08961026439507824,4,4,3210013,UW,Jiggle,2022-10-21 10:53:51.139999-07,49.09283333333333,-122.13983333333333,-0.7,0.5,0.16,3,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,3,188,0,1,,
61889236,px,1,2,2083143,Canada blast,3181153,1.59,l,0.09462149715122825,19,9,3209983,UW,Jiggle,2022-10-21 16:45:51.789999-07,49.10183333333333,-122.14833333333333,-0.68,0.5,0.24,1.22,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.22,199,0,0.79,,
61502313,px,1,1,,,3182303,0.9500000000000001,l,0.24545796804018616,6,3,3210683,UW,Jiggle,2022-10-31 16:10:55.969999-07,49.0375,-122.06016666666666,-0.85,0.25,0.28,9.73,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,9.73,160,0,1.43,,
61890891,px,1,2,2083443,Canada blast,3182658,1.6400000000000001,l,0.12651549918560479,19,7,3210908,UW,Jiggle,2022-11-02 14:53:03.59-07,49.10466666666667,-122.14233333333334,-0.7,0.5,0.27,2.11,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,2.11,168,0,1.11,,
61891146,px,1,2,2083488,Canada blast,3182808,0.99,l,0.24955308889460526,8,4,3211013,UW,Jiggle,2022-11-03 14:29:21.07-07,49.038333333333334,-122.05583333333334,-0.7,0.25,0.28,5.13,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,5.13,168,0,1.08,,
61893681,px,1,2,2083733,Canada blast,3183763,1.51,l,0.12876065810493198,16,8,3211623,UW,Jiggle,2022-11-09 14:37:52.469999-08,49.102666666666664,-122.134,-0.7,0.5,0.27,1.11,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.11,161,0,1.04,,
61884947,eq,0,2,,,443137,2.247882127761841,l,0.43922364711761475,29,14,1820347,UW,RT2,2022-11-10 21:26:24.330002-08,48.674835205078125,-122.18316650390625,11.100000381469727,0,0.0700000003,0.439999998,1.25,,,0,n,,,,,,,,,,,,,1.25,120,87,0.439999998,272,1,0.219999999,,
61893896,eq,1,3,,,3183788,1.93,l,0.12364896275545645,52,20,3211638,UW,Jiggle,2022-11-10 21:26:24.349998-08,48.66566666666667,-122.1935,13.63,1,0.2,0.32,0.58,,,0,n,n,n,,,,,,,,,,,0.59,191,84,0.32,47,4,0.26,,
61886017,px,1,4,,,3253663,1.08,l,0.11587537569916806,6,3,3254458,UW,Jiggle,2022-11-17 13:50:17.41-08,49.0025,-122.06016666666666,-0.85,0.5,0.05,1.4,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.4,196,0,0.3,,
61886242,px,1,3,2095268,Canada blast,3232543,1.59,l,0.16559101152294153,20,8,3241723,UW,Jiggle,2022-11-18 15:42:48.23-08,49.1025,-122.11116666666666,-0.69,0.5,0.24,1.21,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.21,153,0,0.85,,
61896076,eq,1,3,2084113,Just across the border in Canada,3185838,2.16,l,0.15645993413922743,38,15,3212803,UW,Jiggle,2022-11-24 15:46:21.279999-08,49.09466666666667,-122.095,0.71,1,0.21,0.63,0.64,,,0,n,n,n,,,,,,,,,,,0.66,282,75,0.64,155,8,0.34,,
61887132,eq,0,2,,,444327,2.336723566055298,l,0.3799106776714325,21,10,1822532,UW,RT2,2022-11-24 15:46:22.759998-08,49.00633239746094,-122.02249908447266,-0.7300000190734863,0,0.189999998,2.1099999,1.34000003,,,0,n,,,,,,,,,,,,,2.19000006,24,15,1.40999997,239,71,0.620000005,,
61896246,eq,1,2,,,3185758,1.03,l,0.10612985658385266,11,4,3212763,UW,Jiggle,2022-11-26 20:23:06.110001-08,48.69116666666667,-122.17166666666667,11.77,1,0.05,0.8,0.62,,,0,n,n,n,,,,,,,,,,,1.02,291,37,0.6,129,50,0.42,,
61897216,eq,1,2,,,3186588,1.26,l,0.2984197033620958,12,6,3213298,UW,Jiggle,2022-12-04 11:31:19.639999-08,48.75266666666667,-122.11183333333334,9.26,1,0.09,0.61,0.8,,,0,n,n,n,,,,,,,,,,,1.01,273,52,0.59,115,35,0.33,,
61897846,eq,1,2,,,3186913,0.87,l,0.023642986283513467,11,5,3213493,UW,Jiggle,2022-12-07 07:03:48.25-08,48.38666666666666,-121.88066666666667,13.84,1,0.17,0.47,1.66,,,0,n,n,n,,,,,,,,,,,1.66,26,86,0.47,237,3,0.36,,
61897991,eq,1,3,,,3255793,1,l,0.21845769015250988,8,3,3255678,UW,Jiggle,2022-12-07 22:33:07.75-08,48.496,-122.17366666666666,9.3,1,0.01,0.87,0.52,,,0,n,n,n,,,,,,,,,,,1.01,297,30,0.64,76,52,0.39,,
61898081,px,1,2,2084528,Canada blast,3187313,1.19,l,0.034084805759107106,6,2,3213723,UW,Jiggle,2022-12-09 10:42:45.949999-08,49.09316666666667,-122.136,-0.7,0.5,0.26,2.9,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,2.9,187,0,1.14,,
61890177,eq,0,0,,,445517,2.23000002,d,2.22000003,2,2,1825577,UW,RT2,2022-12-18 14:05:23.810001-08,48.40766525268555,-121.8548355102539,6.960000038146973,0,0.129999995,0.680000007,3.27999997,,,0,n,,,,,,,,,,,,,3.29999995,271,82,0.689999998,51,5,0.5,,
61899086,eq,1,1,,,3188568,1.3800000000000001,l,0.09648049253851188,14,5,3214473,UW,Jiggle,2022-12-18 14:05:23.949997-08,48.410666666666664,-121.84916666666666,5.59,0.5,0.2,0.46,3.56,,,0,n,n,n,,,,,,,,,,,3.56,23,87,0.46,268,0,0.37,,
61890252,eq,0,0,,,445532,1.71000004,d,1.70000005,2,2,1825652,UW,RT2,2022-12-19 05:26:39.13-08,48.49333190917969,-121.68800354003906,2.8499999046325684,0,0.0299999993,0.529999971,7.53999996,,,0,y,,,,,,,,,,,,,7.53999996,303,88,0.529999971,62,0,0.289999992,,
61899161,eq,1,1,,,3188688,1.34,l,0.10638461030844515,15,6,3214543,UW,Jiggle,2022-12-19 05:26:39.19-08,48.482,-121.7085,8.37,1,0.1,0.29,0.52,,,0,n,n,n,,,,,,,,,,,0.55,75,72,0.3,212,13,0.23,,
61502338,eq,1,2,,,3188698,0.68,d,0.1235559824010295,3,3,3214548,UW,Jiggle,2022-12-19 05:27:11.309998-08,48.483333333333334,-121.70666666666666,9.08,1,0.09,0.7,0.94,,,0,n,n,n,,,,,,,,,,,1.03,45,64,0.76,198,22,0.34,,
61899166,eq,1,2,,,3188753,1,l,0.05720133159185414,8,3,3214583,UW,Jiggle,2022-12-19 05:54:46.279999-08,48.47866666666667,-121.7135,8.5,1,0.07,0.28,0.45,,,0,n,n,n,,,,,,,,,,,0.48,68,70,0.28,194,12,0.2,,
61902031,px,1,3,2085748,Canada blast,3193193,0.58,d,0.10437523930951675,3,3,3217048,UW,Jiggle,2023-01-11 14:47:42.349999-08,49.001,-122.06216666666667,-0.7,0.5,0.13,1.75,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.75,201,0,0.41,,
61903566,px,1,2,2086093,Canada blast,3194678,0.79,l,0.19813884650672509,7,4,3217968,UW,Jiggle,2023-01-24 13:07:17.43-08,49.031166666666664,-122.01183333333333,-0.7,0.25,0.44,6.15,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,6.15,172,0,0.97,,
61903571,px,1,2,2086098,Canada blast,3194688,1.67,l,0.13183053115408083,15,6,3217973,UW,Jiggle,2023-01-24 13:45:19.379997-08,49.13333333333333,-122.13466666666666,-0.4,0.5,0.15,0.88,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,0.88,205,0,0.62,,
61903846,eq,1,3,,,3293458,0.86,l,0.11007497566066204,9,5,3280413,UW,Jiggle,2023-01-25 23:23:16.219997-08,48.4835,-121.71316666666667,5.32,1,0.08,0.23,0.8,,,0,n,n,n,,,,,,,,,,,0.81,38,82,0.23,222,7,0.18,,
61903951,px,1,2,2086108,Canada blast,3196118,1.59,l,0.21922864955687005,8,3,3218728,UW,Jiggle,2023-01-26 12:22:49.24-08,49.11383333333333,-122.11783333333334,-0.48,0.5,0.13,1.18,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.18,241,0,0.7,,
61904006,eq,1,2,,,3196088,1.02,l,0.2172889403009829,4,2,3218713,UW,Jiggle,2023-01-26 15:47:01.309998-08,48.65533333333333,-121.624,7.21,0.75,0.11,1,0.79,,,0,n,n,n,,,,,,,,,,,1.27,246,38,0.61,58,51,0.3,,
61904271,px,1,2,2086403,Canada blast,3197203,1.56,l,0.09438469700192376,7,4,3219443,UW,Jiggle,2023-01-27 16:58:09.629997-08,49.1195,-122.117,-0.7,0.5,0.32,2.73,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,2.73,156,0,1.5,,
61904951,px,1,2,2086363,Canada blast,3197023,1.27,l,0.14906129701962967,11,5,3219313,UW,Jiggle,2023-02-01 14:26:00.709999-08,49.09616666666667,-122.13566666666667,-0.4,0.5,0.19,3.02,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,3.02,194,0,0.76,,
61896732,px,1,2,,,3197798,1.23,l,0.03682587119933678,5,3,3219798,UW,Jiggle,2023-02-08 11:45:34.59-08,48.55583333333333,-122.072,-0.69,0.5,0.28,0.84,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,0.84,268,0,0.45,,
61896782,px,1,2,2086558,Canada blast,3197808,1.2,l,0.2603891540026673,8,5,3219803,UW,Jiggle,2023-02-08 15:05:14.289997-08,49.08083333333333,-122.14233333333334,-0.68,0.5,0.3,1.69,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.69,210,0,1.21,,
61906701,eq,1,2,,,3299743,1.52,l,0.11463592670689082,27,10,3284558,UW,Jiggle,2023-02-15 02:58:13.259998-08,48.921166666666664,-121.9885,-0.5,1,0.12,0.25,0.52,,,0,n,n,n,,,,,,,,,,,0.57,39,64,0.26,201,24,0.18,,
61897747,eq,0,0,,,448717,1.08000004,d,0,1,1,1833147,UW,RT2,2023-02-15 02:58:13.43-08,48.917667388916016,-121.99466705322266,-0.7300000190734863,0,0.170000002,0.460000008,1.03999996,,,0,n,,,,,,,,,,,,,1.05999994,66,79,0.469999999,229,9,0.319999993,,
61906951,px,1,2,2086698,Canada blast,3198488,1.35,l,0.1611152250862009,7,5,3220258,UW,Jiggle,2023-02-16 15:13:09.779999-08,49.099333333333334,-122.16583333333334,-0.68,0.5,0.37,2.72,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,2.72,154,0,1.62,,
61899852,eq,1,2,,,3199963,1.6300000000000001,l,0.12665918415645572,25,9,3221218,UW,Jiggle,2023-02-25 14:23:07.579998-08,48.92016666666667,-121.98016666666666,-0.38,1,0.18,0.31,0.81,,,0,n,n,n,,,,,,,,,,,0.85,11,71,0.33,198,18,0.21,,
61908806,eq,0,1,,,436526,1.665520429611206,l,0.3045153021812439,13,5,1849316,UW,RT1,2023-02-25 14:23:07.639999-08,48.91899871826172,-122.0018310546875,-0.4099999964237213,0,0.109999999,0.469999999,1.01999998,,,0,n,,,,,,,,,,,,,1.02999997,346,79,0.469999999,71,0,0.310000002,,
61900402,eq,1,2,,,3200108,1.1400000000000001,l,0.12059732916281707,13,6,3221308,UW,Jiggle,2023-03-01 19:48:35.67-08,48.48166666666667,-121.71766666666667,8.23,1,0.07,0.25,0.39,,,0,n,n,n,,,,,,,,,,,0.4,51,77,0.26,216,12,0.22,,
61900427,eq,1,2,,,3200128,1.59,l,0.09168558180327613,20,9,3221328,UW,Jiggle,2023-03-01 23:45:31.14-08,48.47816666666667,-121.71916666666667,7.89,1,0.06,0.27,0.7,,,0,n,n,n,,,,,,,,,,,0.72,36,76,0.28,232,12,0.18,,
61900707,eq,1,2,,,3200793,0.79,l,0.06725971264780528,8,5,3221748,UW,Jiggle,2023-03-06 03:06:07.32-08,48.5735,-121.88033333333334,3.37,1,0.1,0.31,0.96,,,0,n,n,n,,,,,,,,,,,0.96,326,87,0.31,194,1,0.21,,
61900917,px,1,2,2087233,Canada blast,3200758,1.52,l,0.16450802351477967,16,7,3221728,UW,Jiggle,2023-03-07 14:43:01.149998-08,49.085166666666666,-122.184,-0.36,0.5,0.39,1.87,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.87,182,0,0.74,,
61901157,px,1,2,2087228,Canada blast,3200738,1.29,l,0.1317221385029863,7,5,3221718,UW,Jiggle,2023-03-08 12:02:40.71-08,49.111333333333334,-122.1645,-0.39,0.5,0.38,1.33,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.33,208,0,0.93,,
61901322,eq,1,2,,,3302808,1.49,l,0.10786482090104688,15,7,3286468,UW,Jiggle,2023-03-08 23:41:35.76-08,48.485166666666665,-121.71233333333333,6.2,1,0.09,0.24,0.71,,,0,n,n,n,,,,,,,,,,,0.71,39,81,0.24,250,7,0.19,,
61910281,eq,0,0,,,437046,2.23000002,d,0,1,1,1850791,UW,RT1,2023-03-08 23:41:35.8-08,48.4831657409668,-121.71516418457031,3,0,0.280000001,1.11000001,22.3500004,,,0,y,,,,,,,,,,,,,22.3500004,264,89,1.11000001,239,0,0.589999974,,
61503243,eq,1,1,,,3302818,1.3,l,0.0501841037397992,4,2,3286473,UW,Jiggle,2023-03-08 23:41:42.79-08,48.4785,-121.71916666666667,4.96,1,0.08,0.38,1.65,,,0,n,n,n,,,,,,,,,,,1.67,16,82,0.38,190,7,0.27,,
61911096,eq,1,2,,,3201108,1.18,l,0.12298142488923047,7,4,3221943,UW,Jiggle,2023-03-13 11:05:13.899998-07,48.594166666666666,-121.43166666666667,3.15,0.5,0.24,0.99,8.96,,,0,n,n,n,,,,,,,,,,,9,238,85,0.99,69,4,0.45,,
61904097,px,1,2,2087668,Canada blast,3202563,1.08,l,0.0588657640065513,10,5,3222808,UW,Jiggle,2023-03-21 16:30:15.129997-07,49.043166666666664,-122.0535,-0.7,0.25,0.34,5.93,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,5.93,161,0,1.52,,
61904377,eq,1,2,,,3202473,0.54,l,0.08285313125898547,10,4,3222758,UW,Jiggle,2023-03-23 03:06:48.02-07,48.477,-122.132,6.96,1,0.17,0.62,1.05,,,0,n,n,n,,,,,,,,,,,1.12,269,69,0.66,91,20,0.32,,
61904707,px,1,3,2087783,Canada blast,3202963,1.53,l,0.07731152799230312,11,5,3223063,UW,Jiggle,2023-03-24 15:41:58.639999-07,49.07683333333333,-122.16766666666666,-0.37,0.5,0.37,1.74,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.74,184,0,0.6,,
61904767,eq,1,2,,,3203023,1.09,l,0.2381008338862275,9,5,3223093,UW,Jiggle,2023-03-25 10:37:59.630001-07,48.529666666666664,-122.0305,3.52,1,0.05,0.31,0.58,,,0,n,n,n,,,,,,,,,,,0.62,277,68,0.33,56,16,0.24,,
61905637,px,1,2,2087903,Near Canadian gravel quarry,3203448,1.58,l,0.06183519070710375,13,7,3223368,UW,Jiggle,2023-03-28 15:36:33.11-07,49.13766666666667,-122.11666666666666,-0.7,0.5,0.31,3.04,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,3.04,168,0,1.15,,
61915501,eq,1,3,,,3204008,1.6,l,0.1592669714685888,21,8,3223728,UW,Jiggle,2023-04-01 21:21:37.95-07,48.64416666666666,-121.93716666666667,2.1,1,0.11,0.34,0.7,,,0,n,n,n,,,,,,,,,,,0.78,304,64,0.26,209,2,0.18,,
