evid,etype,remark,auth,calculated_distance_km,origin_time,lat,lon,depth,totalarr,no_defining_phases,no_S_phase,orig_quality,wrms,rflag,fixed_depth,fixed_epicenter,fixed_origin_time,origin_bogusflag,magnitude,magtype,mag_nsta,mag_nobs,mag_uncertainty,orid,sxx,syy,szz,stt,sxy,sxz,syz,stx,sty,stz,azismall,dipsmall,magsmall,aziinter,dipinter,maginter,azilarge,diplarge,maglarge,lddate,subsource,version,lddate
61944751,px,Canada blast,UW,41.28231104028115,2023-07-28 13:01:17.989998-07,49.0855,-122.12583333333333,-0.66,8,7,1,0.5,0.22,F,y,n,n,0,1.1300000000000001,l,3,5,0.09851006800182116,3233858,,,,,,,,,,,,,1.58,192,0,2.22,0,90,31.61,2023-07-31 05:31:41.47425,RT1,2,2023-07-28 20:05:18.292985
61936237,lf,Mt. Baker,UW,13.215988193371317,2023-07-30 05:23:30.04-07,48.88316666666667,-121.89033333333333,3.72,9,8,4,0.5,0.15,F,y,n,n,0,1.3800000000000001,l,4,11,0.059249906409927444,3233758,,,,,,,,,,,,,0.38,336,0,1.02,43,88,13.64,2023-07-30 18:26:08.822818,RT2,2,2023-07-30 12:26:59.588274
61937302,lf,Mt. Baker,UW,0.8788500144482866,2023-08-02 05:05:11.439999-07,48.772333333333336,-121.80566666666667,11.84,11,10,4,1,0.12,F,n,n,n,0,1.17,l,6,15,0.10807542315508134,3234433,,,,,,,,,,,,,0.26,139,2,0.52,39,74,1.26,2023-08-03 04:06:26.453615,RT2,2,2023-08-02 12:08:58.160779
61937357,lf,Mt. Baker,UW,3.871354659206204,2023-08-02 09:32:39.45-07,48.80833333333333,-121.82966666666667,23.44,7,5,1,0.75,0.01,F,n,n,n,0,1.4000000000000001,l,4,11,0.12453423399210273,3234438,,,,,,,,,,,,,0.4,214,6,0.94,30,83,2.03,2023-08-03 04:09:03.068553,RT2,3,2023-08-02 16:36:15.777961
61937712,px,Canada blast,UW,43.43657957130956,2023-08-03 12:01:43.549999-07,49.096666666666664,-122.1535,-0.6,5,5,1,0.5,0.19,F,y,n,n,0,0.79,l,3,6,0.06422009847643612,3234513,,,,,,,,,,,,,1.73,210,0,2.22,0,90,31.61,2023-08-03 20:11:58.099391,RT2,2,2023-08-03 19:05:03.467113
61937972,lf,Mt. Baker,UW,1.6724201361309479,2023-08-04 08:36:44.26-07,48.775166666666664,-121.84,4.19,8,8,2,0.5,0.23,F,y,n,n,0,1.05,l,5,9,0.09823308461860236,3235758,,,,,,,,,,,,,0.65,175,0,0.89,0,90,31.61,2023-08-11 19:41:51.441378,RT2,3,2023-08-04 15:40:32.995313
61938222,lf,Mt. Baker,UW,0.4883353611681949,2023-08-04 23:50:05.439999-07,48.7715,-121.81233333333333,-0.69,10,9,2,0.75,0.22,F,n,n,n,0,1.45,l,6,17,0.07584172487107255,3285138,,,,,,,,,,,,,0.6,41,6,0.93,288,73,2.21,2024-08-20 22:22:55.528534,RT2,3,2023-08-05 06:53:55.579804
61938787,lf,Mt. Baker,UW,1.1723935154126703,2023-08-06 21:15:14.989998-07,48.773833333333336,-121.83316666666667,3.32,12,12,5,0.5,0.27,F,y,n,n,0,1.05,l,6,11,0.12389974474025567,3236438,,,,,,,,,,,,,0.55,184,0,0.62,0,90,31.61,2023-08-17 20:23:17.491494,RT2,3,2023-08-07 04:18:50.035081
61939222,lf,Mt. Baker,UW,0.6823749521181967,2023-08-07 12:34:17.959999-07,48.770833333333336,-121.82466666666667,-0.67,13,13,5,0.5,0.47,F,n,n,n,0,1.44,l,6,19,0.09722104847037727,3235753,,,,,,,,,,,,,0.71,207,18,0.82,355,68,3.85,2023-08-11 19:38:51.119425,RT2,3,2023-08-07 19:38:08.635334
61940612,px,Miles Sand and Gravel,UW,34.424612307658236,2023-08-11 16:14:19.23-07,48.88616666666667,-122.25583333333333,-0.1,12,12,0,0.5,0.3,F,y,n,n,0,1.6600000000000001,l,8,20,0.1256823297180133,3236043,,,,,,,,,,,,,0.7,310,0,1.13,0,90,31.61,2023-08-16 18:37:18.935086,RT2,2,2023-08-11 23:18:27.555934
61940977,lf,Mt. Baker,UW,2.6069464152132173,2023-08-13 05:17:43.219999-07,48.754666666666665,-121.83616666666667,-1,13,12,5,1,0.26,F,n,n,n,0,1.58,l,6,18,0.046036245322701785,3236133,,,,,,,,,,,,,0.44,136,5,0.6,11,80,1.31,2023-08-16 22:11:51.248802,RT2,2,2023-08-13 12:21:42.265144
61941392,lf,Mt. Baker,UW,2.021174709450015,2023-08-15 06:32:46.99-07,48.761,-121.83566666666667,-1,10,10,3,1,0.25,F,n,n,n,0,1.33,l,5,13,0.09479947070132688,3235963,,,,,,,,,,,,,0.5,234,6,0.78,341,69,2.06,2023-08-15 15:50:10.822413,RT2,2,2023-08-15 13:36:33.49282
61941587,lf,Mt. Baker,UW,3.5367188050839293,2023-08-15 23:05:18.879997-07,48.769,-121.76966666666667,-0.96,10,10,2,0.5,0.98,F,n,n,n,0,1.54,l,6,21,0.16087916454701046,3236333,,,,,,,,,,,,,2.27,196,31,3.55,6,58,6.43,2023-08-17 16:29:25.927926,RT2,4,2023-08-16 06:09:06.397073
61941817,lf,Mt. Baker,UW,2.3968990283720726,2023-08-17 02:27:49.799999-07,48.75983333333333,-121.84116666666667,-0.71,11,10,2,0.75,0.21,F,n,n,n,0,1.5,l,6,21,0.06228762085273143,3236278,,,,,,,,,,,,,0.5,215,2,0.56,313,70,2.63,2023-08-17 15:24:07.450777,RT2,2,2023-08-17 09:31:37.954365
61942752,lf,Mt. Baker,UW,2.2869638565625405,2023-08-19 21:32:38.679999-07,48.76583333333333,-121.8455,-0.99,11,11,4,0.5,0.33,F,n,n,n,0,1.29,l,5,13,0.14278016406478922,3237008,,,,,,,,,,,,,0.57,188,12,0.72,327,74,2.6,2023-08-24 00:55:27.919574,RT2,2,2023-08-20 04:36:07.171182
61943037,lf,Mt. Baker,UW,3.148216986316872,2023-08-21 05:37:55.969999-07,48.798,-121.84116666666667,-0.75,7,7,2,0.25,0.46,F,n,n,n,0,1.5,l,4,14,0.13049700167156508,3244343,,,,,,,,,,,,,0.93,159,31,1.3,334,58,18.43,2023-10-13 00:49:20.27492,RT2,2,2023-08-21 12:41:50.437151
61943217,lf,Mt. Baker,UW,3.0302017365888734,2023-08-22 00:21:11.73-07,48.79783333333334,-121.79583333333333,-0.65,6,5,1,0.75,0.03,F,n,n,n,0,1.4000000000000001,l,3,8,0.11460901182202154,3244388,,,,,,,,,,,,,0.39,220,42,0.93,6,41,2.71,2023-10-13 01:35:23.861706,RT2,2,2023-08-22 07:25:00.080911
61943572,lf,Mt. Baker,UW,3.7060335471298216,2023-08-23 08:01:05.82-07,48.745333333333335,-121.84166666666667,-0.39,6,5,0,0.5,0.23,F,n,n,n,0,1.29,l,3,5,0.03448138718543059,3237328,,,,,,,,,,,,,0.77,216,8,0.96,332,71,5.99,2023-08-27 00:04:48.513515,RT2,2,2023-08-23 15:04:45.397234
61943947,px,Canada blast,UW,41.37669967058139,2023-08-24 12:03:20.27-07,49.099833333333336,-122.09216666666667,-0.99,10,10,2,0.5,0.28,F,y,n,n,0,1.27,l,5,8,0.12611683724870648,3237223,,,,,,,,,,,,,1.35,290,0,2.74,0,90,31.61,2023-08-26 05:09:34.870858,RT2,2,2023-08-24 19:07:14.617995
61953621,lf,Mt. Baker,UW,3.5376366209247316,2023-08-26 17:57:15.34-07,48.800666666666665,-121.84466666666667,-1.01,9,9,3,0.5,0.38,F,n,n,n,0,1.23,l,4,10,0.09671099923938786,3237353,,,,,,,,,,,,,0.93,153,29,1.34,338,60,3.39,2023-08-27 04:10:57.197552,RT1,2,2023-08-27 01:00:43.257053
61954101,lf,Mt. Baker,UW,1.5123631705862435,2023-08-28 00:33:32.09-07,48.762,-121.82533333333333,-0.96,11,11,4,0.5,0.3,F,n,n,n,0,1.28,l,5,12,0.050003937461747916,3244398,,,,,,,,,,,,,0.52,231,11,0.75,350,66,2.82,2023-10-13 01:44:10.547685,RT1,2,2023-08-28 07:37:18.076139
61945642,lf,Mt. Baker,UW,2.3468544518474075,2023-08-29 03:01:28.33-07,48.758,-121.83716666666666,-0.65,13,13,6,1,0.3,F,n,n,n,0,1.05,l,5,10,0.12443359634354023,3237698,,,,,,,,,,,,,0.5,223,9,0.6,346,73,1.54,2023-08-29 22:57:28.22537,RT2,2,2023-08-29 10:05:03.439113
61946772,px,Canada blast,UW,45.94925992741606,2023-08-30 11:45:57.599998-07,49.127833333333335,-122.1435,-1,10,10,1,0.5,0.21,F,y,n,n,0,1.24,l,4,9,0.10242125512016931,3237808,,,,,,,,,,,,,1.05,193,0,2.19,0,90,31.61,2023-08-30 19:22:21.079734,RT2,2,2023-08-30 18:49:51.452162
61947442,lf,"Mt. Baker, first of a double event",UW,3.6409536538269083,2023-09-01 07:52:06.189999-07,48.74766666666667,-121.84566666666667,-0.16,8,7,2,0.5,0.18,F,n,n,n,0,1.32,l,5,16,0.07905837050495923,3238198,,,,,,,,,,,,,0.45,169,8,0.72,342,81,2.92,2023-09-02 05:47:20.320285,RT2,2,2023-09-01 14:55:52.780108
61947572,lf,Mt. Baker,UW,7.419594822920631,2023-09-01 15:14:17.739998-07,48.715,-121.863,-0.48,5,5,2,0.5,0.19,F,y,n,n,0,0.22,d,3,3,0.01572426809148153,3238148,,,,,,,,,,,,,1.16,196,3,1.79,334,84,15.96,2023-09-02 02:43:19.760767,RT2,3,2023-09-01 22:17:44.56216
61956746,lf,Mt. Baker,UW,1.0047307005051687,2023-09-02 23:27:21.759998-07,48.766333333333336,-121.81133333333334,-0.99,16,15,5,0.75,0.37,F,n,n,n,0,1.23,l,7,18,0.10059167019440751,3238328,,,,,,,,,,,,,0.5,232,9,0.75,347,68,2.27,2023-09-03 19:05:41.569207,RT1,2,2023-09-03 06:31:08.732204
61957006,lf,Baker Probably glacier event. nly LF and short,UW,2.807166541158126,2023-09-04 04:03:21.039997-07,48.775,-121.8555,2.29,10,10,5,0.75,0.31,F,n,n,n,0,0.77,l,5,10,0.14153534017904573,3239208,,,,,,,,,,,,,0.61,211,21,0.96,320,38,1.41,2023-09-10 20:51:53.690166,RT1,2,2023-09-04 11:06:50.347256
61957101,lf,Mt. Baker,UW,4.156653744881273,2023-09-04 12:59:50.209999-07,48.74283333333333,-121.84733333333334,0.95,5,5,1,0.5,0.26,F,n,n,n,0,1.3900000000000001,l,3,9,0.07055682336100166,3243008,,,,,,,,,,,,,0.73,238,19,1.12,8,60,9.07,2023-10-04 22:15:19.952579,RT1,2,2023-09-04 20:03:27.096207
61958006,px,Mainland Gravel ,UW,40.73590940892628,2023-09-07 14:45:23.110001-07,49.071,-122.14466666666667,-0.99,10,9,0,0.5,0.13,F,y,n,n,0,0.89,l,5,10,0.06328617069005626,3239538,,,,,,,,,,,,,0.65,189,0,3.15,0,90,31.61,2023-09-12 00:42:22.403259,RT1,2,2023-09-07 21:48:57.823136
61949892,lf,Mt. Baker,UW,2.0635580772614457,2023-09-10 14:38:05.219997-07,48.772333333333336,-121.84516666666667,-1.01,10,10,2,1,0.27,F,n,n,n,0,1.35,l,5,18,0.08347708449331814,3239258,,,,,,,,,,,,,0.58,136,19,0.76,348,67,2.11,2023-09-10 23:19:15.815403,RT2,2,2023-09-10 21:41:51.351089
61960561,lf,Mt. Baker,UW,2.474140205742434,2023-09-17 19:16:02.939999-07,48.781333333333336,-121.84933333333333,-0.67,8,8,1,0.5,0.63,F,n,n,n,0,1.44,l,5,17,0.12086866718394851,3240428,,,,,,,,,,,,,1.55,131,17,1.93,348,68,5.12,2023-09-18 18:33:45.626544,RT1,2,2023-09-18 02:19:31.414283
61960906,px,Canada blast,UW,36.639003665608854,2023-09-19 16:29:11.119999-07,49.090333333333334,-121.96016666666667,-0.95,10,9,3,0.5,0.15,F,y,n,n,0,1.85,l,1,4,0.08441431325617355,3242518,,,,,,,,,,,,,0.62,209,0,1.26,0,90,31.61,2023-10-02 23:34:05.791362,RT1,2,2023-09-19 23:32:48.113924
61961296,px,Canada blast,UW,49.46666103301883,2023-09-21 11:10:11.189999-07,49.165,-122.14183333333334,-0.85,6,6,2,0.5,0.3,F,y,n,n,0,1.08,d,4,4,0.09537227675531379,3242488,,,,,,,,,,,,,2.38,245,0,3.22,0,90,31.61,2023-10-02 22:00:25.116264,RT1,3,2023-09-21 18:13:41.381196
61961741,lf,Mt. Baker,UW,7.427159827065293,2023-09-22 18:18:48.1-07,48.837666666666664,-121.85016666666667,-0.76,7,7,1,0.5,0.43,F,n,n,n,0,1.48,l,4,14,0.1362020680404713,3241093,,,,,,,,,,,,,1.09,149,43,2.29,346,45,5.34,2023-09-24 05:19:27.710305,RT1,2,2023-09-23 01:22:38.870215
61953862,lf,Mt. Baker,UW,3.2049650474445395,2023-09-27 23:37:01.34-07,48.75483333333333,-121.84916666666666,-0.69,6,4,0,0.75,0.04,F,n,n,n,0,1.47,l,5,18,0.07963100269826318,3241803,,,,,,,,,,,,,0.4,356,4,1.03,167,85,1.92,2023-09-28 15:50:49.756352,RT2,2,2023-09-28 06:40:55.497162
61963166,lf,Mt. Baker,UW,1.8454475078006007,2023-09-30 09:07:57.83-07,48.76166666666667,-121.83316666666667,-0.69,9,9,2,0.75,0.29,F,n,n,n,0,1.3,l,5,15,0.06491376375017244,3242293,,,,,,,,,,,,,0.67,110,6,0.69,2,69,2.51,2023-10-02 04:55:06.750228,RT1,2,2023-09-30 16:11:46.006263
61964706,lf,Mt. Baker,UW,2.21084745360981,2023-10-07 07:28:45.08-07,48.7595,-121.837,-0.34,5,4,2,0.5,0.08,F,y,n,n,0,0.71,h,0,0,,3243428,,,,,,,,,,,,,0.29,194,22,0.5,332,60,9.98,2023-10-08 06:16:12.123762,RT1,2,2023-10-07 14:32:04.770858
61965106,lf,Mt. Baker,UW,1.450286402355318,2023-10-09 05:18:43.049999-07,48.768166666666666,-121.8345,-0.74,5,5,0,0.25,0.44,F,n,n,n,0,1.45,l,4,7,0.057622389651043715,3243658,,,,,,,,,,,,,1.23,143,24,2.14,341,64,12.09,2023-10-09 23:57:09.718164,RT1,2,2023-10-09 12:22:12.56584
61965641,lf,Mt. Baker,UW,2.4940465514010186,2023-10-12 14:05:47.799999-07,48.7595,-121.8425,0.13,5,5,1,0.5,0.18,F,n,n,n,0,1.18,l,3,7,0.08346010502450452,3244288,,,,,,,,,,,,,0.5,239,17,0.73,3,60,7.16,2023-10-13 00:04:26.771317,RT1,2,2023-10-12 21:09:34.124123
61965646,lf,Mt. Baker,UW,1.5056423643891244,2023-10-12 14:07:40.889999-07,48.77883333333333,-121.83666666666667,-0.29,5,5,1,0.5,0.45,F,n,n,n,0,1.09,l,3,7,0.07781332424075238,3244293,,,,,,,,,,,,,1.22,151,34,2.1,2,51,6.25,2023-10-13 00:09:12.65228,RT1,2,2023-10-12 21:11:11.09771
61958037,px,Mainland Sand quary,UW,44.06125179570756,2023-10-19 14:23:53.08-07,49.10183333333333,-122.15716666666667,-0.72,15,15,2,0.5,0.27,F,y,n,n,0,1.34,l,5,7,0.12096174839166673,3246383,,,,,,,,,,,,,0.93,185,0,1.51,0,90,31.61,2023-10-25 22:20:22.256671,RT2,3,2023-10-19 21:27:27.436298
61958472,lf,Mt. Baker,UW,1.3488935915662907,2023-10-21 14:43:55.51-07,48.767,-121.83166666666666,-0.68,10,9,2,0.75,0.27,F,n,n,n,0,1.35,l,6,19,0.10861271263157923,3245743,,,,,,,,,,,,,0.68,204,18,0.8,356,69,2.37,2023-10-22 04:22:16.061309,RT2,2,2023-10-21 21:47:39.167932
61959807,px,Canada blast,UW,41.72441151949245,2023-10-27 14:54:53.209999-07,49.08383333333333,-122.1405,-0.81,7,7,2,0.5,0.22,F,y,n,n,0,1.27,l,4,5,0.27643686248338906,3246863,,,,,,,,,,,,,1.39,262,0,2.02,0,90,31.61,2023-10-28 05:45:48.81182,RT2,2,2023-10-27 21:58:28.11399
61960237,lf,Mt. Baker,UW,2.083449493920986,2023-10-29 05:26:28.87-07,48.782833333333336,-121.84266666666667,-0.68,8,7,1,1,0.13,F,n,n,n,0,1.47,l,5,16,0.10683262890723266,3247053,,,,,,,,,,,,,0.44,105,10,0.6,348,68,1.36,2023-10-30 04:02:04.642182,RT2,2,2023-10-29 12:30:25.359313
61960687,px,Canada blast,UW,37.17737149714372,2023-10-31 11:18:19.41-07,49.0505,-122.10433333333333,-1.22,4,4,0,0.25,0.13,F,y,n,n,0,0.68,d,4,4,0.07856967726800868,3247993,,,,,,,,,,,,,1.53,133,0,11.12,0,90,31.61,2023-11-06 18:45:39.105416,RT2,4,2023-10-31 18:22:10.077052
61971021,lf,Mt. Baker,UW,1.5064828784355695,2023-11-07 04:36:17.93-08,48.76583333333333,-121.833,-0.8,7,7,2,0.5,0.38,F,n,n,n,0,1.19,l,3,9,0.06069134222418149,3248068,,,,,,,,,,,,,1.01,149,24,1.23,340,64,5.73,2023-11-07 19:46:03.444374,RT1,2,2023-11-07 12:39:46.704915
61971676,lf,Mt. Baker,UW,2.8582790480835683,2023-11-10 19:49:57.299999-08,48.75,-121.829,-0.12,9,9,3,1,0.17,F,n,n,n,0,1.52,l,5,16,0.062849404060485,3248353,,,,,,,,,,,,,0.39,269,9,0.62,52,77,0.84,2023-11-11 05:42:04.17671,RT1,2,2023-11-11 03:54:16.022097
61972211,px,Canada Blast,UW,42.076429410566334,2023-11-14 13:11:51.1-08,49.087,-122.142,-0.99,6,6,0,0.5,0.22,F,y,n,n,0,0.81,d,4,4,0.07529724508002933,3248618,,,,,,,,,,,,,1.83,309,0,3.82,0,90,31.61,2023-11-15 20:12:03.551756,RT1,3,2023-11-14 21:15:25.339995
61972281,lf,Mt. Baker,UW,5.339951125956714,2023-11-15 05:19:41.02-08,48.78333333333333,-121.88883333333334,-0.03,6,6,1,0.5,0.46,F,n,n,n,0,1.44,l,4,12,0.0792441051752456,3248868,,,,,,,,,,,,,1.01,226,8,1.85,333,64,5.76,2023-11-18 05:35:07.512739,RT1,2,2023-11-15 13:23:10.424755
61972736,px,Canada blast,UW,35.09844859439408,2023-11-17 15:40:30.54-08,49.038833333333336,-122.07966666666667,-0.68,6,5,0,0.5,0.09,F,y,n,n,0,1.01,l,5,8,0.04490143623390308,3248893,,,,,,,,,,,,,0.96,152,0,4.95,0,90,31.61,2023-11-18 06:28:27.348457,RT1,3,2023-11-17 23:43:58.461959
61966522,lf,Needs further review; LFE at Mt. Baker,UW,2.9608666369401684,2023-12-06 19:29:42.53-08,48.7855,-121.854,1.05,8,6,0,0.5,0.51,I,n,n,n,0,1.62,l,6,12,0.14973577881923805,3251293,,,,,,,,,,,,,1.29,139,39,1.89,341,48,5.84,2023-12-18 23:17:55.076114,RT2,1,2023-12-07 03:33:30.594007
61978286,px,Canada blast,UW,44.23846115522268,2023-12-29 13:25:24.369999-08,49.11183333333334,-122.13833333333334,-0.38,12,12,1,0.5,0.35,F,y,n,n,0,1.47,l,4,9,0.09581333393960456,3252113,,,,,,,,,,,,,1.27,204,0,2.41,0,90,31.61,2023-12-30 06:29:55.514033,RT1,3,2023-12-29 21:29:15.731048
61980231,lf,Mt. Baker,UW,3.874419147347052,2024-01-17 06:04:12.709999-08,48.7455,-121.8465,0.65,7,5,0,1,0.09,F,n,n,n,0,1.47,l,5,17,0.09038169407821894,3253238,,,,,,,,,,,,,0.47,235,21,0.59,13,62,1.47,2024-01-17 17:53:01.940983,RT1,2,2024-01-17 14:08:02.741069
61980686,lf,Mt. Baker,UW,2.871049472150017,2024-01-22 00:39:09.879997-08,48.7515,-121.835,0.38,7,7,1,1,0.11,F,n,n,n,0,1.17,l,5,12,0.11414851566007078,3253758,,,,,,,,,,,,,0.36,238,14,0.51,7,67,1.52,2024-01-23 21:49:01.271957,RT1,3,2024-01-22 08:42:40.464155
61981506,lf,Mt. Baker,UW,2.399069024011868,2024-01-30 14:43:01.57-08,48.754333333333335,-121.82883333333334,-0.66,7,7,1,1,0.08,F,n,n,n,0,1.32,l,5,14,0.061024592206610384,3259158,,,,,,,,,,,,,0.24,43,3,0.6,294,79,1.16,2024-03-05 00:12:19.944682,RT1,2,2024-01-30 22:46:37.196217
61982181,px,Canada blast,UW,49.67455479983646,2024-02-07 13:47:19.879997-08,49.16683333333334,-122.14266666666667,-0.43,12,12,3,0.5,0.44,F,y,n,n,0,1.28,l,3,6,0.04583350342755832,3255193,,,,,,,,,,,,,1.58,167,0,2.34,0,90,31.61,2024-02-08 17:42:50.901042,RT1,2,2024-02-07 21:50:56.6425
61983091,lf,Mt. Baker,UW,2.2090491065251396,2024-02-14 07:54:58.31-08,48.760666666666665,-121.83883333333333,-0.66,6,6,0,0.5,0.25,F,n,n,n,0,1.4000000000000001,l,5,14,0.056938092126357365,3256253,,,,,,,,,,,,,0.87,227,5,1.22,335,73,3.23,2024-02-14 20:53:12.038636,RT1,2,2024-02-14 15:58:31.422176
61983886,px,Canada blast,UW,44.63402873297496,2024-02-21 12:31:51.93-08,49.13733333333333,-122.07866666666666,-0.38,10,8,2,0.25,0.48,F,y,n,n,0,1.5,l,3,4,0.14871887361681801,3257068,,,,,,,,,,,,,1.87,173,0,5.43,0,90,31.61,2024-02-21 22:57:21.673902,RT1,2,2024-02-21 20:35:41.754465
61984826,lf,Mt. Baker,UW,2.2390065735247218,2024-02-26 05:30:00.889999-08,48.756166666666665,-121.82983333333334,2.4,8,7,1,1,0.14,F,n,n,n,0,1.6400000000000001,l,5,16,0.08769424168237316,3257508,,,,,,,,,,,,,0.33,231,2,0.66,325,56,1.41,2024-02-26 18:30:11.473045,RT1,2,2024-02-26 13:33:53.83716
61987246,lf,Mt. Baker,UW,2.540203009563582,2024-03-04 06:38:37.44-08,48.7665,-121.84966666666666,-0.67,7,6,1,1,0.14,F,n,n,n,0,1.44,l,5,17,0.08269178922862452,3258953,,,,,,,,,,,,,0.44,327,2,0.92,187,86,1.72,2024-03-04 17:19:33.510884,RT1,2,2024-03-04 14:42:16.367852
61980642,lf,Mt. Baker,UW,3.8226520277248692,2024-03-11 18:15:09.099998-07,48.7445,-121.84266666666667,0.13,7,5,0,1,0.11,F,n,n,n,0,1.57,l,5,16,0.06958930912154793,3266668,,,,,,,,,,,,,0.47,225,9,0.6,346,72,1.63,2024-04-22 05:39:33.420345,RT2,3,2024-03-12 01:18:43.296855
61990451,lf,Mt. Baker,UW,3.0872822373203794,2024-03-18 22:51:54.349998-07,48.756166666666665,-121.84883333333333,-0.65,9,6,1,1,0.09,F,n,n,n,0,1.3800000000000001,l,6,18,0.08307013264794838,3267458,,,,,,,,,,,,,0.37,156,5,0.54,351,84,1.56,2024-04-26 00:19:52.886345,RT1,4,2024-03-19 05:55:48.70824
61991046,px,Canada blast,UW,42.849975677217216,2024-03-20 12:33:53.76-07,49.10316666666667,-122.1235,-0.61,6,5,2,0.5,0.08,F,y,n,n,0,1.33,l,2,4,0.054663203508835134,3267693,,,,,,,,,,,,,0.78,260,0,1.68,0,90,31.61,2024-04-27 04:44:16.944074,RT1,3,2024-03-20 19:36:53.989077
61991611,px,Canada blast,UW,40.343792345102806,2024-03-22 10:56:22.84-07,49.1095,-122.02933333333333,-0.86,7,5,1,0.5,0.06,F,y,n,n,0,1.31,l,2,6,0.04144238545216472,3268228,,,,,,,,,,,,,0.46,309,0,1.07,0,90,31.61,2024-05-02 23:55:43.390694,RT1,3,2024-03-22 18:00:09.418154
61991956,lf,Mt. Baker,UW,3.2608177940302605,2024-03-23 22:07:55-07,48.788666666666664,-121.85616666666667,-0.66,11,9,2,1,0.24,F,n,n,n,0,1.68,l,7,14,0.10666732798237732,3262818,,,,,,,,,,,,,0.45,149,21,0.96,332,68,1.92,2024-03-27 22:47:17.672253,RT1,4,2024-03-24 05:11:47.009434
61992776,px,Canada blast,UW,43.86472588885943,2024-03-27 15:14:58.279999-07,49.08716666666667,-122.18333333333334,-0.66,8,7,0,0.5,0.21,F,y,n,n,0,1.32,l,2,6,0.091052825122245,3262858,,,,,,,,,,,,,0.91,162,0,1.16,0,90,31.61,2024-03-28 16:27:00.35323,RT1,2,2024-03-27 22:18:33.512139
61985207,lf,Mt. Baker,UW,0.31540442215039927,2024-03-29 19:08:45.15-07,48.772,-121.81516666666667,-0.79,9,9,4,0.75,0.24,F,n,n,n,0,1.35,l,4,9,0.10760867493245829,3268768,,,,,,,,,,,,,0.47,211,17,0.63,343,65,2.52,2024-05-04 05:01:14.370356,RT2,3,2024-03-30 02:12:37.439626
61503063,lf,Mt. Baker,UW,2.420501406980288,2024-04-04 02:08:42.03-07,48.76133333333333,-121.8435,-0.84,4,4,0,0.5,0.17,F,n,n,n,0,1.05,l,3,5,0.06253975897108899,3274023,,,,,,,,,,,,,0.74,336,25,1.39,156,64,2.86,2024-06-15 04:08:02.961009,Jiggle,4,2024-04-04 15:04:07.628898
61987742,px,Canada blast,UW,37.37787515707453,2024-04-10 11:46:05.129997-07,49.026666666666664,-122.15533333333333,-0.66,10,9,2,0.5,0.21,F,y,n,n,0,1.27,l,3,5,0.05716158651613368,3265263,,,,,,,,,,,,,0.58,176,0,1.71,0,90,31.61,2024-04-11 17:18:37.919766,RT2,2,2024-04-10 18:50:02.43153
61987907,lf,Mt. Baker,UW,2.4963697134945178,2024-04-11 02:38:37.08-07,48.754333333333335,-121.83216666666667,-0.69,11,9,1,0.75,0.25,I,n,n,n,0,1.6400000000000001,l,8,16,0.10790049156082238,3265353,,,,,,,,,,,,,0.63,197,12,0.7,357,76,2.33,2024-04-12 00:44:07.084335,RT2,1,2024-04-11 09:42:56.47088
61988757,px,Near known quarries,UW,31.634755712793083,2024-04-15 11:27:33.78-07,49.01766666666666,-122.04183333333333,-0.39,27,13,4,0.5,0.08,F,y,n,n,0,1.69,l,9,21,0.10142833408368945,3265758,,,,,,,,,,,,,0.21,179,0,0.51,0,90,31.61,2024-04-15 20:47:26.042305,RT2,1,2024-04-15 18:30:10.528165
61988777,px,Canada blast,UW,36.18162346413651,2024-04-15 12:25:00.259998-07,49.01916666666666,-122.1435,-0.83,5,4,2,0.25,0.5,F,y,n,n,0,1.06,d,2,2,0.4068727485960686,3265778,,,,,,,,,,,,,4.17,0,90,31.61,208,0,42.31,2024-04-15 23:23:33.074547,RT2,3,2024-04-15 19:29:00.067327
61998876,px,Canada blast,UW,43.33251953633798,2024-04-22 10:04:07.139999-07,49.095,-122.15466666666667,-0.54,6,5,0,0.25,0.19,F,y,n,n,0,1.26,l,4,8,0.05770653888650079,3266798,,,,,,,,,,,,,1.32,193,0,7.09,0,90,31.61,2024-04-23 17:57:01.183649,RT1,2,2024-04-22 17:08:00.360166
61998956,px,Canada blast,UW,40.736193957820056,2024-04-22 12:12:47.969999-07,49.06366666666667,-122.1595,-0.83,7,5,1,0.5,0.09,F,y,n,n,0,1.05,l,3,7,0.13821034885300776,3266838,,,,,,,,,,,,,0.86,219,0,1.42,0,90,31.61,2024-04-23 18:22:32.464547,RT1,2,2024-04-22 19:16:23.528031
61994347,lf,Mt. Baker,UW,1.747639262815212,2024-05-04 22:51:06.079998-07,48.76,-121.808,1.22,11,11,2,0.5,0.62,F,n,n,n,0,1.55,l,7,24,0.08397815116092788,3268988,,,,,,,,,,,,,1.28,319,1,1.86,53,68,9.32,2024-05-06 02:49:12.122647,RT2,2,2024-05-05 05:54:55.714644
61996302,lf,Mt. Baker,UW,7.026051392313864,2024-05-10 01:17:18-07,48.8255,-121.87383333333334,16.45,9,7,3,1,0.05,F,n,n,n,0,1.27,l,5,13,0.1395169051131948,3270383,,,,,,,,,,,,,0.26,336,17,0.56,128,70,1.35,2024-05-15 03:23:39.234414,RT2,2,2024-05-10 08:20:53.63177
